Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive,EndDate,CustomerTenureDays,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
336665,Angelique,Zumot,Angelique Zumot,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Urban,66550.0,Married,Nova,2020-11-11,,25674.15,Standard,1,2025-10-13,1797,39,10,42701.0,4269.0,4985.0,49.0,1.1677207776996954,0.2564102564102564
949290,Lucile,Dimaio,Lucile Dimaio,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,66550.0,Married,Nova,2019-05-03,,25674.15,Standard,1,2025-10-13,2355,213,58,436099.8,43603.88,15013.5,147.6,0.3443156893377379,0.27230046948356806
840267,Kristian,Harring,Kristian Harring,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Urban,22711.0,Married,Nova,2021-06-15,,25805.27,Standard,1,2025-10-13,1581,130,27,323108.7,32303.87,20635.9,203.6,0.6388058149070066,0.2076923076923077
128459,Florance,Ogas,Florance Ogas,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Rural,71210.0,Married,Nova,2018-09-08,,25807.06,Standard,1,2025-10-13,2592,212,63,405360.0,40530.4,15564.3,153.9,0.3840154550658271,0.2971698113207547
150233,Gaynell,Stranford,Gaynell Stranford,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,71210.0,Married,Nova,2020-03-29,2020-11-29,25807.06,Standard,0,2020-11-29,245,83,32,197267.5,19723.25,16231.7,161.5,0.8229728873284069,0.3855421686746988
203772,Charlyn,Brigner,Charlyn Brigner,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,71210.0,Married,Nova,2017-06-02,,25807.06,Standard,1,2025-10-13,3055,254,48,517406.2,51729.02,0.0,0.0,0.0,0.1889763779527559
225327,Ryan,Budish,Ryan Budish,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,71210.0,Married,Nova,2018-08-24,,25807.06,Standard,1,2025-10-13,2607,159,66,339407.5,33934.95,0.0,0.0,0.0,0.41509433962264153
572547,Katherin,Varriano,Katherin Varriano,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,71210.0,Married,Nova,2020-06-11,,25807.06,Standard,1,2025-10-13,1950,115,33,314442.6,31438.06,6537.9,64.6,0.20796130550040298,0.28695652173913044
487070,Valery,Gradle,Valery Gradle,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Suburban,53105.0,Married,Nova,2015-11-30,,25900.2,Standard,1,2025-10-13,3605,204,53,290975.4,29089.04,15762.3,156.4,0.5418638772541136,0.25980392156862747
645712,Carmen,Murdaugh,Carmen Murdaugh,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,43922.0,Single,Nova,2015-08-05,,26016.53,Standard,1,2025-10-13,3722,225,58,418944.5,41887.95,3200.0,32.0,0.07639428523000052,0.2577777777777778
308704,Marcia,Hageman,Marcia Hageman,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Doctor,Rural,18495.0,Married,Nova,2019-07-17,,26197.41,Standard,1,2025-10-13,2280,201,51,377053.5,37696.45,38878.0,383.8,1.0313438002782755,0.2537313432835821
404742,Ela,Liberman,Ela Liberman,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Doctor,Rural,18495.0,Married,Nova,2019-11-13,,26197.41,Standard,1,2025-10-13,2161,227,31,348250.6,34818.46,0.0,0.0,0.0,0.13656387665198239
464959,Wanda,Tomasko,Wanda Tomasko,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Doctor,Urban,18495.0,Married,Nova,2020-03-11,,26197.41,Standard,1,2025-10-13,2042,136,10,388023.10000000003,38795.41,6526.0,65.0,0.16821577604154717,0.07352941176470588
555576,Charles,Pekar,Charles Pekar,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Doctor,Urban,18495.0,Married,Nova,2017-11-01,,26197.41,Standard,1,2025-10-13,2903,199,61,422738.8,42267.28,8747.0,87.0,0.20694494654020795,0.3065326633165829
631714,Aline,Okerblom,Aline Okerblom,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Doctor,Rural,18495.0,Married,Nova,2015-07-09,,26197.41,2021 Promotion,1,2025-10-13,3749,0,0,0.0,0.0,0.0,0.0,0.0,0.0
704709,Teresia,Bruestle,Teresia Bruestle,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Doctor,Suburban,18495.0,Married,Nova,2015-05-15,,26197.41,Standard,1,2025-10-13,3804,197,27,297469.4,29737.94,15929.599999999999,157.7,0.5356658867426594,0.13705583756345177
732213,Deadra,Charlette,Deadra Charlette,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Doctor,Urban,18495.0,Married,Nova,2020-01-27,,26197.41,Standard,1,2025-10-13,2086,196,50,480230.9,48015.89,4893.0,48.0,0.10190376560759365,0.25510204081632654
112856,Desire,Markunas,Desire Markunas,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,20346.0,Married,Nova,2017-06-12,,26199.53,Standard,1,2025-10-13,3045,216,41,446597.4,44651.14,27906.5,276.1,0.6249896419217964,0.18981481481481483
819924,Rhea,Lovato,Rhea Lovato,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Rural,55705.0,Divorced,Nova,2020-06-18,,26243.86,Standard,1,2025-10-13,1943,133,39,266793.5,26675.35,7394.8,72.2,0.27721473195290786,0.2932330827067669
340874,Abe,Mauller,Abe Mauller,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,35300.0,Married,Nova,2021-01-28,,26305.42,Standard,1,2025-10-13,1719,78,27,132653.0,13262.0,14382.0,143.0,1.0844518172221385,0.34615384615384615
697323,Cindi,Mastriano,Cindi Mastriano,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,35300.0,Married,Nova,2016-10-16,2017-03-23,26305.42,Standard,0,2017-03-23,158,0,0,0.0,0.0,0.0,0.0,0.0,0.0
728568,Riva,Kruzan,Riva Kruzan,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Urban,60970.0,Divorced,Nova,2015-08-14,,26338.59,Standard,1,2025-10-13,3713,249,39,443945.0,44386.0,21553.4,212.3,0.48559005091695584,0.1566265060240964
309861,Sharri,Wehrle,Sharri Wehrle,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,24631.0,Married,Nova,2016-08-19,,26413.55,Standard,1,2025-10-13,3342,201,35,391801.8,39173.78,30672.5,302.6,0.7829854560882304,0.17412935323383086
113904,Susanne,Ladewig,Susanne Ladewig,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Rural,42961.0,Married,Nova,2018-06-04,,26453.94,Standard,1,2025-10-13,2688,199,48,391115.7,39105.57,11734.6,115.6,0.300074899816062,0.24120603015075376
776464,Marcie,Lindquist,Marcie Lindquist,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Suburban,0.0,Single,Nova,2016-02-25,,26462.76,Standard,1,2025-10-13,3518,205,42,394515.1,39444.21,3155.0,31.0,0.07998639090502764,0.2048780487804878
911723,Bao,Kantor,Bao Kantor,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,28773.0,Single,Nova,2021-06-26,,26511.6,Standard,1,2025-10-13,1570,29,4,60898.0,6089.0,0.0,0.0,0.0,0.13793103448275862
249813,Arminda,Lindberg,Arminda Lindberg,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,College,Urban,0.0,Married,Nova,2018-01-05,,26570.34,Standard,1,2025-10-13,2838,267,52,471923.2,47183.32,31053.6,307.8,0.6581478369898515,0.1947565543071161
913895,Delicia,Struiksma,Delicia Struiksma,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Urban,0.0,Married,Nova,2018-07-12,,26570.34,Standard,1,2025-10-13,2650,211,60,414776.8,41469.98,7983.0,79.0,0.19250069568396222,0.2843601895734597
226194,Merrill,Kinningham,Merrill Kinningham,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,87002.0,Married,Nova,2018-01-14,,26576.32,Standard,1,2025-10-13,2829,190,20,392445.5,39234.25,8607.0,85.5,0.21937465352338836,0.10526315789473684
264823,Madelaine,Merkl,Madelaine Merkl,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,87002.0,Married,Nova,2016-02-06,,26576.32,Standard,1,2025-10-13,3537,242,81,425136.0,42505.7,26581.0,263.1,0.6253514234561482,0.3347107438016529
398586,Shera,Fernstrom,Shera Fernstrom,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,26335.0,Married,Nova,2016-07-16,,26770.45,Standard,1,2025-10-13,3376,156,28,346097.5,34602.25,0.0,0.0,0.0,0.1794871794871795
939238,Marty,Newmeyer,Marty Newmeyer,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,81713.0,Divorced,Nova,2020-11-03,,26864.2,Standard,1,2025-10-13,1805,68,21,162558.0,16252.0,0.0,0.0,0.0,0.3088235294117647
686059,Jackqueline,Kuzmanic,Jackqueline Kuzmanic,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,female,Bachelor,Urban,83560.0,Married,Nova,2017-06-10,,27064.46,Standard,1,2025-10-13,3047,177,51,401672.0,40160.2,3748.0,37.0,0.09332622845503759,0.288135593220339
266234,Nita,Bucholtz,Nita Bucholtz,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,76530.0,Divorced,Nova,2017-06-14,,27279.34,Standard,1,2025-10-13,3043,168,44,466673.5,46656.35,2317.0,23.0,0.049660978623488554,0.2619047619047619
400844,Jacque,Yearling,Jacque Yearling,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Urban,0.0,Single,Nova,2017-02-23,2018-03-26,27287.5,Standard,0,2018-03-26,396,0,0,0.0,0.0,0.0,0.0,0.0,0.0
642099,Kelly,Elke,Kelly Elke,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Urban,45473.0,Married,Nova,2021-05-20,,27382.82,Standard,1,2025-10-13,1607,199,74,367420.8,36733.38,16558.5,164.8,0.4507752893961841,0.37185929648241206
680168,Kasey,Eisenmann,Kasey Eisenmann,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0.0,Married,Nova,2021-07-15,,27386.15,Standard,1,2025-10-13,1551,49,7,76174.0,7614.0,3650.0,36.0,0.4793800893091673,0.14285714285714285
152685,Retha,Hutchen,Retha Hutchen,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,College,Urban,0.0,Married,Nova,2018-09-17,2019-05-17,27420.81,Standard,0,2019-05-17,242,0,0,0.0,0.0,0.0,0.0,0.0,0.0
346766,Elliot,Monasterio,Elliot Monasterio,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Suburban,50494.0,Married,Nova,2021-07-15,,27542.37,Standard,1,2025-10-13,1551,36,9,27829.0,2781.0,3552.0,35.0,1.2772384034519957,0.25
480275,Danyelle,Wrightsel,Danyelle Wrightsel,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Suburban,0.0,Divorced,Nova,2019-10-14,,27580.55,Standard,1,2025-10-13,2191,183,44,422491.3,42241.43,10239.1,100.7,0.24239472953448782,0.24043715846994534
218127,Lavina,Deliberto,Lavina Deliberto,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Urban,63401.0,Married,Nova,2020-07-08,2021-03-08,27643.24,Standard,0,2021-03-08,243,74,23,101847.9,10182.39,0.0,0.0,0.0,0.3108108108108108
435249,Shantell,Karen,Shantell Karen,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Urban,88220.0,Married,Nova,2020-05-08,,27776.29,Standard,1,2025-10-13,1984,153,31,227547.3,22748.93,0.0,0.0,0.0,0.20261437908496732
480858,Maxima,Barrera,Maxima Barrera,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,33806.0,Divorced,Nova,2015-05-25,,27789.69,Standard,1,2025-10-13,3794,28,0,31241.7,3122.87,0.0,0.0,0.0,0.0
870120,Mack,Cappetta,Mack Cappetta,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,33806.0,Divorced,Nova,2018-05-15,,27789.69,Standard,1,2025-10-13,2708,158,31,466015.6,46594.76,20897.2,206.9,0.44848819910221666,0.1962025316455696
925978,Loriann,Wentzlaff,Loriann Wentzlaff,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,88105.0,Married,Nova,2017-05-28,,27929.96,Standard,1,2025-10-13,3060,173,32,369510.6,36943.159999999996,5644.9,55.1,0.1527995980852748,0.18497109826589594
726873,Janell,Matthees,Janell Matthees,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,High School or Below,Suburban,20799.0,Single,Nova,2018-04-28,,28328.47,Standard,1,2025-10-13,2725,221,79,382076.3,38199.23,13729.2,134.7,0.35941038602087005,0.3574660633484163
539760,Buena,Scotto,Buena Scotto,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Rural,38772.0,Married,Nova,2019-05-21,,28393.33,Standard,1,2025-10-13,2337,204,50,336903.6,33684.56,28586.8,281.7,0.8486618201336161,0.24509803921568626
804911,Nora,Kolb,Nora Kolb,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,42803.0,Divorced,Nova,2015-12-09,,28421.57,Standard,1,2025-10-13,3596,0,0,0.0,0.0,0.0,0.0,0.0,0.0
756280,Darrin,Brook,Darrin Brook,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Suburban,0.0,Single,Nova,2017-06-30,2018-02-28,28435.64,Standard,0,2018-02-28,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0
871219,Joetta,Morden,Joetta Morden,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,27607.0,Married,Nova,2018-04-27,,28511.03,Standard,1,2025-10-13,2726,166,29,317344.3,31728.63,0.0,0.0,0.0,0.1746987951807229
545582,Creola,Boileau,Creola Boileau,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Suburban,48412.0,Single,Nova,2016-01-25,,28685.83,Standard,1,2025-10-13,3549,217,30,400464.4,40038.54,4254.0,42.0,0.1062476304081018,0.1382488479262673
467139,Audria,Martello,Audria Martello,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,47730.0,Divorced,Nova,2018-01-28,2018-09-28,28699.89,Standard,0,2018-09-28,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0
868568,Porsche,Baynham,Porsche Baynham,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,47730.0,Divorced,Nova,2017-12-14,,28699.89,Standard,1,2025-10-13,2860,206,75,443981.6,44391.66,34822.3,344.9,0.7844333823064963,0.3640776699029126
803976,Jacqualine,Oyuela,Jacqualine Oyuela,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Doctor,Rural,21070.0,Divorced,Nova,2018-08-19,,29049.71,Standard,1,2025-10-13,2612,131,25,286549.6,28648.66,22699.2,224.2,0.7923302520955605,0.19083969465648856
577998,Tori,Durrett,Tori Durrett,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Rural,34226.0,Married,Nova,2017-10-02,2018-11-19,29091.24,Standard,0,2018-11-19,413,0,0,0.0,0.0,0.0,0.0,0.0,0.0
622019,Gala,Crellin,Gala Crellin,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,College,Rural,0.0,Single,Nova,2018-09-01,,29297.33,Standard,1,2025-10-13,2599,208,24,421146.5,42105.65,18154.6,178.4,0.43116778864594174,0.11538461538461539
902083,Trey,Rozek,Trey Rozek,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Suburban,32006.0,Single,Nova,2016-03-17,,29328.04,Standard,1,2025-10-13,3497,206,26,485427.0,48535.1,10798.2,105.3,0.22248228601568765,0.1262135922330097
389706,Zaida,Delozier,Zaida Delozier,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Urban,0.0,Single,Nova,2017-06-14,,29577.28,Standard,1,2025-10-13,3043,212,64,339755.6,33968.36,3902.0,39.0,0.11487160404564718,0.3018867924528302
404339,Fairy,Saetteurn,Fairy Saetteurn,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,College,Suburban,0.0,Single,Nova,2020-07-05,,29589.94,Standard,1,2025-10-13,1926,90,31,192303.6,19226.66,3012.0,30.0,0.15665747456916593,0.34444444444444444
480435,Eveline,Novi,Eveline Novi,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,68906.0,Married,Nova,2020-04-19,2020-12-26,30118.66,Standard,0,2020-12-26,251,163,48,274365.7,27434.27,0.0,0.0,0.0,0.294478527607362
592251,Karol,Pohlman,Karol Pohlman,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,73359.0,Married,Nova,2016-05-22,,30154.68,Standard,1,2025-10-13,3431,161,41,399454.9,39939.79,14996.7,148.2,0.3754826953271412,0.2546583850931677
690916,Shanelle,Sichel,Shanelle Sichel,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Doctor,Rural,27587.0,Divorced,Nova,2017-06-08,,30286.69,Standard,1,2025-10-13,3049,192,48,506203.9,50612.59,23896.1,237.7,0.4721374661917124,0.25
397480,Irvin,Balin,Irvin Balin,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,Bachelor,Urban,67117.0,Single,Nova,2016-07-13,,30313.31,Standard,1,2025-10-13,3379,277,63,426431.1,42635.51,18338.8,180.5,0.43012972050762377,0.22743682310469315
827275,Eartha,Jerdon,Eartha Jerdon,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,64321.0,Divorced,Nova,2018-06-18,,30442.54,Standard,1,2025-10-13,2674,127,45,302163.1,30208.21,2536.0,25.0,0.08395068757797963,0.3543307086614173
514403,Trista,Croce,Trista Croce,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Suburban,0.0,Single,Nova,2017-12-09,,30647.63,Standard,1,2025-10-13,2865,203,42,474962.2,47487.22,5006.5,49.4,0.10542836577925598,0.20689655172413793
191814,Milissa,Ohlson,Milissa Ohlson,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,College,Rural,0.0,Single,Nova,2020-06-18,,30745.96,Standard,1,2025-10-13,1943,187,50,339956.3,33987.43,6376.4,62.7,0.1876105371897787,0.26737967914438504
781293,Alexis,Matsunaga,Alexis Matsunaga,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,41279.0,Single,Nova,2020-01-13,2020-09-13,30763.26,Standard,0,2020-09-13,244,30,8,92362.8,9234.08,0.0,0.0,0.0,0.26666666666666666
554983,Sarita,Mcguyer,Sarita Mcguyer,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Doctor,Rural,25503.0,Married,Nova,2020-04-29,,30850.59,Standard,1,2025-10-13,1993,175,46,326297.0,32623.8,9999.0,99.0,0.3064940319643941,0.26285714285714284
857219,Kim,Larrow,Kim Larrow,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,57659.0,Divorced,Nova,2019-06-02,2020-02-02,30909.22,Standard,0,2020-02-02,245,37,0,54174.7,5416.17,0.0,0.0,0.0,0.0
840659,Lakisha,Pritchell,Lakisha Pritchell,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,Bachelor,Rural,42780.0,Divorced,Nova,2021-07-07,2019-03-07,31221.75,Standard,0,2019-03-07,-853,5,4,46958.0,4695.0,3357.0,33.0,0.7150159744408946,0.8
156868,Mariah,Street,Mariah Street,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Urban,70164.0,Divorced,Nova,2018-04-28,,31234.89,Standard,1,2025-10-13,2725,265,54,312058.5,31196.65,10341.0,102.0,0.3314778990692911,0.2037735849056604
729805,Rodolfo,Giesen,Rodolfo Giesen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Rural,89057.0,Married,Nova,2020-02-20,2021-07-17,31642.1,Standard,0,2021-07-17,513,120,30,169994.2,16995.12,17048.1,168.4,1.0031173654554955,0.25
808524,Bessie,Letourneaux,Bessie Letourneaux,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,89057.0,Married,Nova,2016-05-30,,31642.1,Standard,1,2025-10-13,3423,210,19,411583.1,41150.71,0.0,0.0,0.0,0.09047619047619047
415332,Bella,Grey,Bella Grey,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,58542.0,Married,Nova,2019-05-04,,31920.77,Standard,1,2025-10-13,2354,170,28,298566.3,29852.33,6987.0,69.0,0.23405208236677003,0.16470588235294117
689275,Steven,Cainne,Steven Cainne,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,56516.0,Married,Nova,2018-05-17,,31934.62,Standard,1,2025-10-13,2706,216,28,367207.8,36711.48,5259.0,52.0,0.14325219250218188,0.12962962962962962
169247,Allan,Taub,Allan Taub,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Rural,31433.0,Married,Nova,2021-12-08,,32021.4,Standard,1,2025-10-13,1405,194,70,330900.1,33081.51,11479.2,112.6,0.34699746172408696,0.36082474226804123
928734,Paul,Mchaney,Paul Mchaney,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,24851.0,Single,Nova,2021-03-31,,32069.88,2021 Promotion,1,2025-10-13,1657,48,4,100655.0,10063.0,0.0,0.0,0.0,0.08333333333333333
320004,Maida,Fason,Maida Fason,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,31503.0,Married,Nova,2016-03-04,,32098.32,Standard,1,2025-10-13,3510,186,42,390131.4,39007.44,6432.0,64.0,0.16489162067544036,0.22580645161290322
955652,Salvador,Stanchfield,Salvador Stanchfield,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Rural,89546.0,Married,Nova,2021-12-06,,32104.7,Standard,1,2025-10-13,1407,274,55,500456.1,50038.71,34991.5,346.2,0.6992886107575516,0.20072992700729927
717632,Will,Pecanty,Will Pecanty,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,High School or Below,Rural,19066.0,Married,Nova,2019-08-17,,32144.65,Standard,1,2025-10-13,2249,191,41,407861.3,40777.83,9493.1,94.0,0.23280051930178727,0.21465968586387435
108896,Buena,Schulze,Buena Schulze,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,91375.0,Married,Nova,2020-06-16,2021-02-16,32196.6,Standard,0,2021-02-16,245,65,24,206520.5,20648.55,0.0,0.0,0.0,0.36923076923076925
372647,Krysten,Rosazza,Krysten Rosazza,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,45331.0,Married,Nova,2018-06-18,,32227.08,Standard,1,2025-10-13,2674,240,66,442151.3,44208.03,14520.1,142.3,0.3284493789929115,0.275
943647,Jose,Treese,Jose Treese,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Suburban,41520.0,Married,Nova,2021-02-15,,32269.85,2021 Promotion,1,2025-10-13,1701,257,31,379890.4,37981.24,12067.7,120.2,0.31772790988393224,0.12062256809338522
501885,Sima,Gladin,Sima Gladin,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Urban,55475.0,Divorced,Nova,2021-06-20,,32317.03,Standard,1,2025-10-13,1576,13,4,27909.0,2789.0,3603.0,36.0,1.2918608820365722,0.3076923076923077
259734,Rosalinda,Flirt,Rosalinda Flirt,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,60455.0,Single,Nova,2020-07-20,2021-03-20,32450.39,Standard,0,2021-03-20,243,46,6,54608.1,5459.21,0.0,0.0,0.0,0.13043478260869565
561307,Mireille,Quader,Mireille Quader,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,37675.0,Single,Nova,2021-09-25,2019-05-25,32467.66,Standard,0,2019-05-25,-854,27,0,30642.0,3062.0,0.0,0.0,0.0,0.0
