Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive
334454,Fred,Cosen,Fred Cosen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0.0,Married,Star,8/11/2019,,2419.31,Standard,1
348245,Lisandra,Cadet,Lisandra Cadet,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Suburban,0.0,Married,Star,12/6/2020,8/6/2021,2419.31,Standard,0
137744,Loan,Yoshina,Loan Yoshina,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,31710.0,Divorced,Star,1/7/2021,,2420.71,Standard,1
734077,Michelle,Wineberg,Michelle Wineberg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,31710.0,Divorced,Star,1/1/2017,,2420.71,Standard,1
350238,Genoveva,Famiano,Genoveva Famiano,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Suburban,25036.0,Married,Star,6/11/2018,,2422.19,Standard,1
587633,Regenia,Kosmicki,Regenia Kosmicki,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,High School or Below,Urban,15585.0,Married,Star,5/8/2021,,2423.26,Standard,1
763761,Stefan,Saulpaugh,Stefan Saulpaugh,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,High School or Below,Urban,15585.0,Married,Star,11/24/2015,,2423.26,Standard,1
635302,Whitney,Gamons,Whitney Gamons,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,High School or Below,Rural,22319.0,Married,Star,2/20/2021,,2423.76,2021 Promotion,1
969360,Bernetta,Eggen,Bernetta Eggen,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,High School or Below,Suburban,22319.0,Married,Star,7/2/2017,,2423.76,Standard,1
581380,Adelaide,Dishmon,Adelaide Dishmon,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Doctor,Urban,22590.0,Single,Star,5/16/2017,12/19/2018,2424.22,Standard,0
699875,Jonathon,Rushton,Jonathon Rushton,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Suburban,27093.0,Married,Star,2/7/2018,,2424.42,Standard,1
967253,Young,Hofstadter,Young Hofstadter,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,27093.0,Married,Star,1/10/2018,11/25/2020,2424.42,Standard,0
477599,Kyung,Labean,Kyung Labean,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,Bachelor,Suburban,49008.0,Married,Star,10/17/2019,6/17/2020,2424.69,Standard,0
298539,Hilario,Millener,Hilario Millener,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Married,Star,8/28/2020,,2425.3,Standard,1
950467,Thomasina,Marak,Thomasina Marak,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Suburban,0.0,Married,Star,4/7/2021,,2425.3,2021 Promotion,1
926531,Farah,Laurin,Farah Laurin,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Rural,66841.0,Divorced,Star,12/14/2021,,2425.49,Standard,1
936319,Ken,Baxi,Ken Baxi,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,Bachelor,Urban,66841.0,Divorced,Star,1/18/2017,,2425.49,Standard,1
254940,Melony,Gonthier,Melony Gonthier,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0.0,Single,Star,4/4/2017,,2426.96,Standard,1
299113,Mayra,Shanor,Mayra Shanor,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Urban,0.0,Single,Star,6/21/2016,,2426.96,Standard,1
941122,Margarite,Wymore,Margarite Wymore,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,24409.0,Married,Star,3/29/2016,2/10/2021,2427.77,Standard,0
963921,Rae,Ilardi,Rae Ilardi,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,24409.0,Married,Star,12/2/2021,,2427.77,Standard,1
427354,Luciano,Amante,Luciano Amante,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,High School or Below,Rural,26736.0,Married,Star,12/15/2020,,2429.28,Standard,1
711263,Gaynell,Sanfiorenzo,Gaynell Sanfiorenzo,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,High School or Below,Urban,26736.0,Married,Star,5/8/2021,,2429.28,Standard,1
989148,Teddy,Jamal,Teddy Jamal,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Suburban,74241.0,Married,Star,9/1/2020,,2429.37,Standard,1
594649,Dorie,Canton,Dorie Canton,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,Bachelor,Rural,23941.0,Married,Star,7/9/2015,,2429.6,Standard,1
339005,Margo,Hampel,Margo Hampel,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,33775.0,Married,Star,10/4/2019,,2430.48,Standard,1
558138,Delila,Caspersen,Delila Caspersen,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Suburban,33775.0,Married,Star,10/8/2021,6/8/2019,2430.48,Standard,0
712236,Catherin,Gaffigan,Catherin Gaffigan,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,83140.0,Married,Star,9/1/2020,,2430.51,Standard,1
804402,Donetta,Pinna,Donetta Pinna,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Rural,83140.0,Married,Star,2/27/2019,,2430.51,Standard,1
167001,Page,Borum,Page Borum,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Suburban,0.0,Married,Star,11/7/2019,7/7/2020,2430.8,Standard,0
789431,Dorthey,Wellner,Dorthey Wellner,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,College,Suburban,0.0,Married,Star,3/18/2021,1/30/2018,2430.8,2021 Promotion,0
643364,Barbra,Comber,Barbra Comber,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,28476.0,Divorced,Star,11/13/2019,,2430.87,Standard,1
896651,Kayla,Bonas,Kayla Bonas,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,female,College,Suburban,0.0,Single,Star,1/11/2021,,2430.96,Standard,1
995404,Brian,Goeman,Brian Goeman,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,College,Rural,0.0,Single,Star,11/1/2015,,2430.96,Standard,1
522493,Clinton,Wurzbacher,Clinton Wurzbacher,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Suburban,0.0,Single,Star,2/17/2019,,2432.17,Standard,1
572890,Felicitas,Trabert,Felicitas Trabert,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Suburban,0.0,Single,Star,7/29/2020,,2432.17,Standard,1
551710,Chasidy,Lyerla,Chasidy Lyerla,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,28519.0,Married,Star,1/25/2021,,2432.96,Standard,1
600785,Betsey,Schildgen,Betsey Schildgen,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Rural,28519.0,Married,Star,7/29/2019,,2432.96,Standard,1
332175,Meri,Giovinco,Meri Giovinco,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,College,Rural,0.0,Single,Star,11/7/2017,,2433.02,Standard,1
700566,Michiko,Alm,Michiko Alm,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Star,4/26/2021,,2433.02,2021 Promotion,1
212477,Stefanie,Wherry,Stefanie Wherry,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,College,Rural,0.0,Divorced,Star,7/23/2020,,2433.09,Standard,1
984878,Jennell,Toback,Jennell Toback,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,College,Urban,0.0,Divorced,Star,12/24/2019,,2433.09,Standard,1
497106,Katerine,Madray,Katerine Madray,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Rural,23737.0,Married,Star,11/27/2020,,2433.21,Standard,1
795129,Jayme,Vassure,Jayme Vassure,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,23737.0,Married,Star,4/28/2019,,2433.21,Standard,1
433353,Alisa,Paar,Alisa Paar,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Suburban,0.0,Single,Star,2/28/2017,,2433.91,Standard,1
497613,Margarett,Bartoletti,Margarett Bartoletti,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Urban,0.0,Single,Star,12/13/2018,9/13/2021,2433.91,Standard,0
314014,Lanie,Biard,Lanie Biard,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Suburban,23033.0,Married,Star,8/28/2020,,2434.0,Standard,1
916000,Sidney,Kish,Sidney Kish,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Rural,23033.0,Married,Star,7/3/2017,,2434.0,Standard,1
596327,Dustin,Dortch,Dustin Dortch,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Rural,0.0,Married,Star,1/2/2019,,2434.09,Standard,1
749817,Krishna,Blachowski,Krishna Blachowski,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,College,Rural,0.0,Married,Star,2/8/2016,,2434.09,Standard,1
308798,Carylon,Pingrey,Carylon Pingrey,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,96045.0,Divorced,Star,5/30/2020,,2434.68,Standard,1
831693,Lakenya,Marciniak,Lakenya Marciniak,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Suburban,96045.0,Divorced,Star,1/21/2021,,2434.68,Standard,1
466865,Maribel,Alemany,Maribel Alemany,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,College,Rural,0.0,Married,Star,12/29/2016,,2434.85,2021 Promotion,1
901954,Oma,Hejny,Oma Hejny,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,College,Urban,0.0,Married,Star,9/13/2016,,2434.85,Standard,1
719242,Stephnie,Kochanek,Stephnie Kochanek,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Suburban,64341.0,Single,Star,7/2/2019,,2435.15,Standard,1
838938,Paulette,Schonberger,Paulette Schonberger,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,64341.0,Single,Star,10/22/2018,,2435.15,Standard,1
537914,Edda,Saltmarsh,Edda Saltmarsh,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,College,Rural,0.0,Divorced,Star,5/21/2020,,2435.25,Standard,1
462232,Jeanene,Fogerty,Jeanene Fogerty,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,Bachelor,Suburban,43721.0,Married,Star,7/27/2021,,2435.32,Standard,1
136608,Craig,Kenoyer,Craig Kenoyer,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,40921.0,Married,Star,8/31/2020,,2435.54,Standard,1
750324,Nelida,Villatora,Nelida Villatora,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,40921.0,Married,Star,12/13/2015,,2435.54,Standard,1
358020,Margie,Whybrew,Margie Whybrew,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Doctor,Rural,25703.0,Married,Star,10/5/2016,,2435.62,Standard,1
607885,Emory,Abeles,Emory Abeles,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Doctor,Urban,25703.0,Married,Star,6/13/2017,,2435.62,Standard,1
318786,Katherina,Dieterle,Katherina Dieterle,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Rural,32931.0,Married,Star,12/4/2018,,2435.69,Standard,1
752274,Bertha,Semas,Bertha Semas,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Rural,32931.0,Married,Star,3/2/2017,,2435.69,Standard,1
227429,Margarita,Zellers,Margarita Zellers,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Rural,87462.0,Married,Star,9/9/2016,,2436.01,Standard,1
779444,Kym,Solis,Kym Solis,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,87462.0,Married,Star,4/25/2021,,2436.01,2021 Promotion,1
531841,Denver,Krall,Denver Krall,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,College,Suburban,0.0,Married,Star,12/17/2016,,2436.4,Standard,1
536132,Dacia,Scafe,Dacia Scafe,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Rural,0.0,Married,Star,1/18/2016,6/26/2021,2436.84,Standard,0
609667,Odette,Barredo,Odette Barredo,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Suburban,0.0,Married,Star,4/1/2020,,2436.84,Standard,1
734490,Lucina,Kesich,Lucina Kesich,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Suburban,48875.0,Married,Star,2/12/2017,,2436.88,Standard,1
969485,Ta,Leggio,Ta Leggio,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,48875.0,Married,Star,5/17/2015,,2436.88,Standard,1
740703,Lonna,Botellio,Lonna Botellio,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,34759.0,Divorced,Star,11/19/2017,,2437.08,Standard,1
463833,Kathlyn,Knauer,Kathlyn Knauer,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Suburban,38961.0,Divorced,Star,6/21/2015,,2438.53,Standard,1
600664,Megan,Berardinelli,Megan Berardinelli,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,38961.0,Divorced,Star,6/2/2015,,2438.53,Standard,1
604772,Corine,Erpenbach,Corine Erpenbach,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,80927.0,Single,Star,6/30/2018,,2438.69,Standard,1
633162,Alvina,Burfeind,Alvina Burfeind,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,50876.0,Married,Star,8/17/2021,,2439.93,Standard,1
905569,Caroyln,Faustini,Caroyln Faustini,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,50876.0,Married,Star,10/26/2018,,2439.93,Standard,1
337842,Lakeesha,Meshew,Lakeesha Meshew,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,College,Suburban,0.0,Married,Star,5/23/2018,,2441.39,Standard,1
413050,Merry,Segawa,Merry Segawa,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Urban,0.0,Married,Star,4/29/2019,,2441.39,Standard,1
216658,Nolan,Shackleford,Nolan Shackleford,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Rural,75449.0,Divorced,Star,3/5/2019,,2442.2,Standard,1
465540,Ashleigh,Husenaj,Ashleigh Husenaj,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,College,Suburban,0.0,Single,Star,3/20/2019,,2442.21,Standard,1
825239,Thu,Kendell,Thu Kendell,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,College,Rural,0.0,Single,Star,8/12/2019,,2442.21,Standard,1
254546,Fern,Hepker,Fern Hepker,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0.0,Single,Star,1/12/2017,,2442.22,Standard,1
614219,Alyson,Manis,Alyson Manis,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Suburban,0.0,Single,Star,2/1/2020,,2442.22,Standard,1
453972,Wilda,Contreas,Wilda Contreas,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Urban,57963.0,Divorced,Star,10/12/2016,,2442.42,Standard,1
855559,Sylvester,Geiselman,Sylvester Geiselman,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,57963.0,Divorced,Star,9/2/2018,,2442.42,Standard,1
225972,Hee,Quattrone,Hee Quattrone,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Rural,92834.0,Married,Star,7/28/2020,,2443.67,Standard,1
384986,Latashia,Rumpf,Latashia Rumpf,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Suburban,92834.0,Married,Star,1/15/2018,,2443.67,Standard,1
786709,Marceline,Vanscoit,Marceline Vanscoit,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,College,Urban,0.0,Married,Star,8/22/2019,,2443.93,Standard,1
861095,Kortney,Figueron,Kortney Figueron,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Urban,0.0,Married,Star,8/14/2018,,2443.93,Standard,1
378793,Joie,Khounborine,Joie Khounborine,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,83800.0,Single,Star,1/12/2016,,2444.33,Standard,1
555081,Reynaldo,Creps,Reynaldo Creps,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,83800.0,Single,Star,5/20/2021,,2444.33,Standard,1
202156,Britney,Wyand,Britney Wyand,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Rural,0.0,Married,Star,3/21/2019,,2444.62,Standard,1
452530,Willa,Yudell,Willa Yudell,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Urban,0.0,Married,Star,9/26/2017,,2444.62,Standard,1
629299,Ernestina,Ogutu,Ernestina Ogutu,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Married,Star,1/23/2016,,2444.74,Standard,1
704607,Masako,Borremans,Masako Borremans,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Urban,0.0,Married,Star,7/1/2020,3/1/2021,2444.74,Standard,0
222929,Evelia,Glessing,Evelia Glessing,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Suburban,48473.0,Single,Star,7/5/2018,,2444.9,Standard,1
242028,Patty,Ainsley,Patty Ainsley,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,48473.0,Single,Star,2/3/2018,,2444.9,Standard,1
188828,Jerrell,Loeurm,Jerrell Loeurm,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Doctor,Suburban,22732.0,Married,Star,10/11/2018,,2445.84,Standard,1
241421,Skye,Richmann,Skye Richmann,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Doctor,Rural,22732.0,Married,Star,9/5/2016,,2445.84,Standard,1
258088,Marcellus,Panas,Marcellus Panas,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,82225.0,Divorced,Star,3/13/2020,,2446.66,Standard,1
677527,Mercy,Dama,Mercy Dama,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Suburban,82225.0,Divorced,Star,5/30/2015,,2446.66,Standard,1
561072,Madelaine,Petko,Madelaine Petko,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Suburban,44509.0,Married,Star,2/16/2016,,2446.68,Standard,1
210835,Ned,Vititoe,Ned Vititoe,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,High School or Below,Rural,29152.0,Divorced,Star,3/11/2017,,2446.91,Standard,1
972222,Nelle,Bucholz,Nelle Bucholz,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,High School or Below,Suburban,29152.0,Divorced,Star,6/16/2021,,2446.91,Standard,1
262937,Delpha,Brangers,Delpha Brangers,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,84658.0,Single,Star,7/11/2021,10/11/2021,2447.05,Standard,0
281075,Buck,Schollmeyer,Buck Schollmeyer,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,84658.0,Single,Star,11/14/2017,,2447.05,Standard,1
596544,Scott,Morkert,Scott Morkert,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Suburban,0.0,Married,Star,3/1/2021,,2448.65,2021 Promotion,1
613076,Betsey,Facenda,Betsey Facenda,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Urban,0.0,Married,Star,4/5/2017,,2448.65,Standard,1
428778,Vicente,Sweetwood,Vicente Sweetwood,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,40658.0,Married,Star,1/26/2021,,2448.77,Standard,1
634392,Lashawn,Puehler,Lashawn Puehler,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,40658.0,Married,Star,6/14/2020,,2448.77,Standard,1
438707,Lawrence,Karnopp,Lawrence Karnopp,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,87802.0,Married,Star,10/21/2018,,2448.81,Standard,1
790089,Merideth,Munks,Merideth Munks,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,Bachelor,Rural,87802.0,Married,Star,1/20/2020,,2448.81,Standard,1
684103,Corey,Attebery,Corey Attebery,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,College,Rural,0.0,Single,Star,7/27/2019,3/27/2020,2448.86,Standard,0
891237,Meggan,Vaughner,Meggan Vaughner,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,College,Rural,0.0,Single,Star,6/23/2019,,2448.86,Standard,1
453408,Jeni,Gushee,Jeni Gushee,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,High School or Below,Suburban,20567.0,Married,Star,10/2/2018,,2449.13,Standard,1
257579,Denny,Vanriper,Denny Vanriper,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,47122.0,Single,Star,2/11/2016,,2449.32,Standard,1
828735,Trey,Steinborn,Trey Steinborn,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Suburban,47122.0,Single,Star,10/23/2019,,2449.32,Standard,1
238814,Domingo,Speelman,Domingo Speelman,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,College,Urban,0.0,Single,Star,9/1/2018,,2449.58,Standard,1
123702,Phylis,Lamance,Phylis Lamance,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Suburban,44662.0,Single,Star,1/5/2016,,2449.79,Standard,1
453971,Lauri,Fuel,Lauri Fuel,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,College,Suburban,0.0,Single,Star,5/18/2021,1/18/2019,2450.19,Standard,0
562703,Zina,Leclerc,Zina Leclerc,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,College,Rural,0.0,Single,Star,12/22/2015,,2450.19,Standard,1
274803,Saul,Yokely,Saul Yokely,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,61883.0,Divorced,Star,4/1/2021,,2450.63,2021 Promotion,1
426530,Hipolito,Zinsli,Hipolito Zinsli,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,61883.0,Divorced,Star,3/3/2016,,2450.63,Standard,1
785398,Colleen,Constanza,Colleen Constanza,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Urban,82695.0,Divorced,Star,6/8/2017,,2450.88,Standard,1
883693,Natacha,Bracklin,Natacha Bracklin,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,82695.0,Divorced,Star,7/20/2017,8/10/2018,2450.88,Standard,0
639807,Mable,Elkington,Mable Elkington,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Urban,48791.0,Married,Star,8/24/2019,,2451.54,Standard,1
817851,Gregory,Broce,Gregory Broce,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Suburban,48791.0,Married,Star,11/11/2018,,2451.54,Standard,1
435378,Theola,Wordell,Theola Wordell,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,High School or Below,Suburban,26840.0,Married,Star,8/8/2017,,2451.75,Standard,1
454471,Elly,Erway,Elly Erway,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,High School or Below,Suburban,26840.0,Married,Star,9/2/2018,,2451.75,Standard,1
374117,Sherika,Buchna,Sherika Buchna,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Urban,65828.0,Divorced,Star,3/26/2017,,2451.99,Standard,1
