index,Loyalty,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive
11222,614810,Nery,Bumpas,Nery Bumpas,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Rural,59974.0,Divorced,Star,1/8/2019,,2578.84,Standard,1
11223,103502,Idell,Chason,Idell Chason,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,46900.0,Married,Star,5/15/2020,,2580.85,Standard,1
11225,334575,Janean,Boshes,Janean Boshes,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Bachelor,Urban,46900.0,Married,Star,12/12/2016,,2580.85,Standard,1
11226,455896,Gwen,Lafleche,Gwen Lafleche,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Rural,46900.0,Married,Star,1/30/2016,,2580.85,Standard,1
11227,469781,Mikaela,Boulter,Mikaela Boulter,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Suburban,46900.0,Married,Star,4/20/2017,,2580.85,Standard,1
11228,533488,Manual,Fails,Manual Fails,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,46900.0,Married,Star,8/29/2021,,2580.85,Standard,1
11229,630694,Norman,Fruge,Norman Fruge,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Urban,46900.0,Married,Star,10/4/2019,6/4/2020,2580.85,Standard,0
11230,707557,Leda,Petzel,Leda Petzel,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Urban,46900.0,Married,Star,10/29/2016,,2580.85,Standard,1
11231,738459,Hyman,Schmerge,Hyman Schmerge,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,46900.0,Married,Star,1/13/2019,,2580.85,Standard,1
11232,947863,Maryalice,Mathai,Maryalice Mathai,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,46900.0,Married,Star,8/9/2019,,2580.85,Standard,1
11233,793134,Sherrie,Heisner,Sherrie Heisner,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,35795.0,Married,Star,9/22/2019,,2581.02,Standard,1
11234,891903,Pennie,Yobst,Pennie Yobst,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,35795.0,Married,Star,10/18/2018,,2581.02,Standard,1
11235,129817,Filomena,Orlinski,Filomena Orlinski,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Rural,29757.0,Married,Star,9/29/2015,,2581.11,Standard,1
11236,897734,Johnny,Delorge,Johnny Delorge,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,Bachelor,Urban,29757.0,Married,Star,8/8/2016,4/8/2017,2581.11,Standard,0
11237,618300,Leora,Sedrakyan,Leora Sedrakyan,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,68074.0,Married,Star,12/23/2016,,2582.19,Standard,1
11238,935836,Krysten,Alescio,Krysten Alescio,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Suburban,68074.0,Married,Star,1/12/2019,9/12/2019,2582.19,Standard,0
11239,167062,Milissa,Perego,Milissa Perego,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Urban,76731.0,Married,Star,8/7/2015,,2582.41,Standard,1
11240,212735,Dorathy,Bowdre,Dorathy Bowdre,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Suburban,76731.0,Married,Star,8/4/2018,,2582.41,Standard,1
11241,246591,Huey,Sida,Huey Sida,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Rural,76731.0,Married,Star,9/26/2020,,2582.41,Standard,1
11242,275413,Marty,Schomin,Marty Schomin,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,76731.0,Married,Star,4/25/2021,,2582.41,2021 Promotion,1
11243,285636,Hue,Macek,Hue Macek,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,76731.0,Married,Star,7/28/2020,,2582.41,Standard,1
11244,327972,Grant,Pourvase,Grant Pourvase,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Urban,76731.0,Married,Star,5/5/2017,,2582.41,Standard,1
11245,351292,Desmond,Brockus,Desmond Brockus,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,76731.0,Married,Star,6/12/2021,,2582.41,Standard,1
11246,375430,Marilee,Gizinski,Marilee Gizinski,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,76731.0,Married,Star,5/17/2019,,2582.41,2021 Promotion,1
11247,660349,Ping,Deschepper,Ping Deschepper,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Suburban,76731.0,Married,Star,12/14/2018,8/14/2019,2582.41,Standard,0
11248,663213,Janice,Babitsch,Janice Babitsch,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,Bachelor,Rural,76731.0,Married,Star,4/27/2021,,2582.41,2021 Promotion,1
11249,744837,Gabriella,Butte,Gabriella Butte,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Suburban,76731.0,Married,Star,11/13/2017,7/13/2018,2582.41,Standard,0
11250,198785,Julio,Abke,Julio Abke,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,50148.0,Married,Star,9/3/2021,,2582.86,Standard,1
11251,695069,Jake,Bernard,Jake Bernard,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,50148.0,Married,Star,2/6/2019,4/7/2020,2582.86,Standard,0
11252,281952,Johnna,Rosenheim,Johnna Rosenheim,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,22562.0,Married,Star,7/30/2021,,2584.2,Standard,1
11253,515905,Colby,Haraway,Colby Haraway,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,male,Bachelor,Rural,22562.0,Married,Star,1/1/2017,,2584.2,Standard,1
11254,228772,Larhonda,Aynes,Larhonda Aynes,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Suburban,72731.0,Married,Star,7/13/2016,6/7/2020,2584.53,Standard,0
11255,839748,Elana,Rhondes,Elana Rhondes,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,72731.0,Married,Star,4/2/2019,,2584.53,Standard,1
11256,561801,Dannielle,Calibuso,Dannielle Calibuso,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Urban,60942.0,Married,Star,4/11/2021,,2584.82,2021 Promotion,1
11257,990947,Greta,Auerbach,Greta Auerbach,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,60942.0,Married,Star,7/13/2015,,2584.82,Standard,1
11258,540905,Jody,Beehler,Jody Beehler,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Suburban,28137.0,Married,Star,12/23/2018,,2585.21,Standard,1
11259,625599,Cherie,Pelech,Cherie Pelech,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,28137.0,Married,Star,11/30/2021,,2585.21,Standard,1
11260,707017,Maribel,Talk,Maribel Talk,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Suburban,0.0,Married,Star,11/15/2020,,2585.44,Standard,1
11261,807256,Ashly,Wecker,Ashly Wecker,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,College,Urban,0.0,Married,Star,7/17/2015,,2585.44,Standard,1
11262,653191,Toby,Metellus,Toby Metellus,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Urban,64592.0,Married,Star,1/16/2019,,2585.56,Standard,1
11263,955292,Kelley,Myre,Kelley Myre,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Urban,64592.0,Married,Star,9/5/2020,,2585.56,Standard,1
11264,164500,Elene,Crivello,Elene Crivello,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Doctor,Urban,21603.0,Married,Star,9/28/2021,,2585.94,Standard,1
11265,587480,Earle,Bungert,Earle Bungert,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Doctor,Suburban,21603.0,Married,Star,1/19/2017,,2585.94,Standard,1
11266,294283,Enoch,Bueschel,Enoch Bueschel,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,83758.0,Married,Star,1/15/2017,,2585.96,Standard,1
11267,478247,Nobuko,Michetti,Nobuko Michetti,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,83758.0,Married,Star,6/29/2015,,2585.96,Standard,1
11268,637249,Gregoria,Vanis,Gregoria Vanis,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Rural,0.0,Married,Star,8/20/2016,,2586.81,Standard,1
11269,989220,Mikel,Zehring,Mikel Zehring,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Rural,0.0,Married,Star,1/13/2018,2/21/2018,2586.81,Standard,0
11270,888291,Joey,Akins,Joey Akins,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,27861.0,Married,Star,2/28/2019,,2587.11,Standard,1
11271,456613,Antonette,Hanken,Antonette Hanken,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,47509.0,Divorced,Star,6/16/2020,,2588.08,Standard,1
11272,473563,Larry,Floss,Larry Floss,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Urban,47509.0,Divorced,Star,3/19/2021,,2588.08,2021 Promotion,1
11273,432059,Rosaline,Goud,Rosaline Goud,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Urban,0.0,Single,Star,8/14/2017,,2588.44,Standard,1
11274,772827,Lola,Mamon,Lola Mamon,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,11/9/2020,,2588.44,Standard,1
11275,119845,Juliet,Darst,Juliet Darst,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Rural,46168.0,Married,Star,2/19/2017,,2588.86,Standard,1
11276,133128,Alexandra,Rafidi,Alexandra Rafidi,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,46168.0,Married,Star,2/24/2021,,2588.86,2021 Promotion,1
11277,293137,Kathrine,Shult,Kathrine Shult,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,49675.0,Married,Star,8/22/2021,,2589.43,Standard,1
11278,608070,Robert,Mistretta,Robert Mistretta,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Suburban,0.0,Single,Star,9/3/2018,,2589.7,Standard,1
11279,887995,Armandina,Wegleitner,Armandina Wegleitner,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Suburban,0.0,Single,Star,5/4/2017,,2589.7,Standard,1
11280,400873,Charlesetta,Rodenberger,Charlesetta Rodenberger,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Suburban,22398.0,Married,Star,6/9/2018,1/21/2019,2590.1,Standard,0
11281,936211,Quintin,Sibeto,Quintin Sibeto,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,22398.0,Married,Star,4/26/2016,,2590.1,Standard,1
11282,659767,Shane,Schinke,Shane Schinke,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Doctor,Rural,18746.0,Married,Star,7/22/2016,,2590.21,Standard,1
11283,723208,Kevin,Stinnette,Kevin Stinnette,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Doctor,Rural,18746.0,Married,Star,7/14/2021,,2590.21,Standard,1
11284,168843,Cathleen,Cueto,Cathleen Cueto,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,53304.0,Married,Star,12/31/2017,,2590.32,Standard,1
11285,278059,Renna,Ayars,Renna Ayars,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,53304.0,Married,Star,9/13/2021,,2590.32,Standard,1
11286,455606,Agnes,Beary,Agnes Beary,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,25981.0,Married,Star,7/6/2015,,2590.65,Standard,1
11287,826166,Hester,Ferdon,Hester Ferdon,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Rural,25981.0,Married,Star,12/17/2020,,2590.65,Standard,1
11288,167515,Cameron,Gilton,Cameron Gilton,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,College,Rural,0.0,Married,Star,2/15/2017,,2590.84,Standard,1
11289,581007,Tameika,Sandvill,Tameika Sandvill,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Bachelor,Suburban,56701.0,Married,Star,3/21/2016,,2591.75,Standard,1
11290,364356,Deadra,Stanaland,Deadra Stanaland,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,72421.0,Married,Star,3/14/2021,,2592.44,2021 Promotion,1
11291,375203,Emily,Bonkowski,Emily Bonkowski,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,72421.0,Married,Star,5/2/2019,1/2/2020,2592.44,Standard,0
11292,551938,Idalia,Lav,Idalia Lav,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Urban,72421.0,Married,Star,8/7/2017,,2592.44,Standard,1
11293,556808,Jasmin,Flister,Jasmin Flister,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Rural,72421.0,Married,Star,8/17/2019,,2592.44,Standard,1
11294,571970,Leisa,Lumpp,Leisa Lumpp,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,72421.0,Married,Star,5/30/2019,,2592.44,Standard,1
11295,603658,Ariana,Rothgeb,Ariana Rothgeb,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,72421.0,Married,Star,8/26/2018,,2592.44,Standard,1
11296,616650,Tanisha,Knipping,Tanisha Knipping,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,72421.0,Married,Star,11/7/2017,,2592.44,Standard,1
11297,688820,Scottie,Nolf,Scottie Nolf,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,72421.0,Married,Star,7/20/2017,,2592.44,Standard,1
11298,709472,Cassie,Anzualda,Cassie Anzualda,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,72421.0,Married,Star,6/6/2016,,2592.44,Standard,1
11299,900331,Hortense,Iredale,Hortense Iredale,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,72421.0,Married,Star,8/8/2017,4/8/2018,2592.44,Standard,0
11300,910092,Tina,Ajayi,Tina Ajayi,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,72421.0,Married,Star,11/1/2016,4/15/2017,2592.44,Standard,0
11301,654751,Collette,Noey,Collette Noey,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Rural,35705.0,Single,Star,2/10/2018,,2592.89,Standard,1
11302,680945,Arletta,Drawy,Arletta Drawy,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Rural,35705.0,Single,Star,3/16/2021,11/16/2021,2592.89,2021 Promotion,0
11303,150596,Trula,Chitwood,Trula Chitwood,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,57563.0,Divorced,Star,5/8/2016,1/22/2017,2592.93,Standard,0
11304,224130,Piedad,Obeirne,Piedad Obeirne,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,57563.0,Divorced,Star,7/4/2015,,2592.93,Standard,1
11305,448912,Tinisha,Flewelling,Tinisha Flewelling,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Rural,0.0,Married,Star,2/19/2020,,2593.4,Standard,1
11306,813520,Daniel,Bertrum,Daniel Bertrum,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Rural,0.0,Married,Star,9/29/2015,,2593.4,Standard,1
11307,273177,Carman,Estler,Carman Estler,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,43626.0,Divorced,Star,12/25/2018,,2593.82,Standard,1
11308,565900,Gordon,Robison,Gordon Robison,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Suburban,43626.0,Divorced,Star,12/1/2015,,2593.82,Standard,1
11309,662392,Tammi,Blazejewski,Tammi Blazejewski,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Rural,0.0,Single,Star,5/1/2016,1/4/2020,2593.9,Standard,0
11311,270203,Tessie,Skwara,Tessie Skwara,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Suburban,0.0,Married,Star,4/4/2017,12/4/2017,2594.59,Standard,0
11312,939474,Maia,Scarsdale,Maia Scarsdale,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0.0,Married,Star,3/28/2021,5/24/2019,2594.59,2021 Promotion,0
11313,699220,Albertine,Bienkowski,Albertine Bienkowski,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Urban,30064.0,Married,Star,4/27/2017,12/27/2017,2594.79,Standard,0
11314,605421,Roxanna,Vereen,Roxanna Vereen,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,College,Urban,0.0,Married,Star,5/20/2021,,2594.81,Standard,1
11315,642808,Crystal,Winners,Crystal Winners,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,College,Rural,0.0,Married,Star,9/30/2017,,2594.81,Standard,1
11316,496830,Valencia,Huett,Valencia Huett,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Master,Suburban,25925.0,Married,Star,11/28/2021,,2594.91,Standard,1
11317,992268,Cathleen,Baunleuang,Cathleen Baunleuang,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Master,Urban,25925.0,Married,Star,12/31/2019,,2594.91,Standard,1
11318,415372,Madaline,Harnist,Madaline Harnist,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Urban,27734.0,Married,Star,7/24/2015,,2595.56,Standard,1
11319,691761,Ernestine,Truxell,Ernestine Truxell,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Rural,27734.0,Married,Star,5/7/2020,,2595.56,Standard,1
11320,287927,Maia,Hegstad,Maia Hegstad,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,47234.0,Married,Star,6/22/2020,,2595.75,Standard,1
11321,858667,Eddie,Blakeborough,Eddie Blakeborough,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Suburban,47234.0,Married,Star,5/1/2019,,2595.75,Standard,1
11322,137751,Lavon,Leuty,Lavon Leuty,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,48608.0,Divorced,Star,5/1/2020,,2595.85,Standard,1
11323,604839,Velma,Eakle,Velma Eakle,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Rural,48608.0,Divorced,Star,10/10/2016,6/10/2017,2595.85,Standard,0
11324,556958,Bobby,Liotta,Bobby Liotta,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,College,Urban,0.0,Single,Star,8/23/2017,,2596.19,Standard,1
11325,689459,Dorian,Conradt,Dorian Conradt,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Urban,0.0,Single,Star,10/8/2018,,2596.19,Standard,1
11326,874415,Rogelio,Risden,Rogelio Risden,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Urban,49308.0,Married,Star,1/26/2021,,2597.86,Standard,1
11327,897716,Pearline,Letman,Pearline Letman,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Rural,49308.0,Married,Star,11/18/2017,,2597.86,Standard,1
11328,853957,Cythia,Mcclenahan,Cythia Mcclenahan,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,62566.0,Married,Star,5/25/2016,,2598.06,Standard,1
11329,294071,Elinor,Silfies,Elinor Silfies,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,53021.0,Married,Star,4/14/2019,,2599.04,Standard,1
11330,682064,Nathan,Sauce,Nathan Sauce,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,53021.0,Married,Star,4/3/2015,,2599.04,Standard,1
11331,158508,Siu,Ruzich,Siu Ruzich,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,33947.0,Married,Star,1/24/2017,,2599.29,Standard,1
11332,728679,Heidi,Kiel,Heidi Kiel,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,33947.0,Married,Star,8/19/2018,,2599.29,Standard,1
11333,205430,Latrisha,Cole,Latrisha Cole,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Suburban,29590.0,Married,Star,1/18/2020,9/9/2021,2599.31,Standard,0
11334,882874,Rafaela,Zickefoose,Rafaela Zickefoose,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,29590.0,Married,Star,12/10/2021,,2599.31,Standard,1
11335,371079,Lorilee,Dierking,Lorilee Dierking,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Rural,45181.0,Married,Star,8/28/2017,12/12/2021,2599.97,Standard,0
11336,574330,Donella,Mcglynn,Donella Mcglynn,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Urban,45181.0,Married,Star,8/30/2017,,2599.97,Standard,1
11337,617471,Leighann,Uxa,Leighann Uxa,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Urban,72766.0,Married,Star,5/6/2017,,2600.0,Standard,1
11338,203133,Armanda,Semone,Armanda Semone,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,51978.0,Married,Star,5/6/2016,6/8/2021,2600.27,Standard,0
11339,443770,Sonya,Dela,Sonya Dela,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,Bachelor,Suburban,51978.0,Married,Star,3/4/2016,10/25/2016,2600.27,Standard,0
11340,378498,Carlotta,Streeton,Carlotta Streeton,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Rural,0.0,Single,Star,2/11/2019,10/11/2019,2600.64,Standard,0
11341,742064,Julienne,Kleese,Julienne Kleese,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Suburban,0.0,Single,Star,1/7/2021,,2600.64,Standard,1
11342,265665,Tierra,Bohmann,Tierra Bohmann,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,College,Rural,0.0,Divorced,Star,11/8/2021,,2601.35,Standard,1
11343,605322,Fernando,Guay,Fernando Guay,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Rural,0.0,Divorced,Star,7/21/2016,,2601.35,Standard,1
11344,262683,Marcos,Curren,Marcos Curren,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Suburban,80584.0,Divorced,Star,11/1/2019,,2601.47,Standard,1
11345,264095,Steve,Diesen,Steve Diesen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,80584.0,Divorced,Star,1/24/2021,,2601.47,Standard,1
11346,184895,Chuck,Bergsjo,Chuck Bergsjo,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,Bachelor,Urban,57231.0,Married,Star,3/27/2020,,2601.81,Standard,1
11347,268932,Lakeisha,Longworth,Lakeisha Longworth,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Suburban,57231.0,Married,Star,10/22/2017,,2601.81,Standard,1
11348,989473,Nicole,Rudisail,Nicole Rudisail,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Doctor,Rural,28995.0,Married,Star,12/16/2021,,2602.21,Standard,1
11349,282854,Anthony,Chanchuan,Anthony Chanchuan,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Rural,38166.0,Married,Star,1/20/2018,,2602.25,2021 Promotion,1
11350,944355,Evelyne,Boldin,Evelyne Boldin,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,38166.0,Married,Star,6/4/2015,,2602.25,Standard,1
